horizon,diff_index,real_hardware,acc,ins
7,1,fake_santiago2,0.991,-1
7,2,fake_santiago2,0.995,-1
7,3,fake_santiago2,0.992,-1
7,4,fake_santiago2,0.992,-1
7,5,fake_santiago2,0.993,-1
7,6,fake_santiago2,0.993,-1
7,7,fake_santiago2,0.991,-1
7,8,fake_santiago2,0.993,-1
7,9,fake_santiago2,0.008,-1
7,10,fake_santiago2,0.963,-1
7,11,fake_santiago2,0.96,-1
7,12,fake_santiago2,0.008,-1
7,13,fake_santiago2,0.991,-1
7,0,fake_bogota0,0.978,-1
7,1,fake_bogota0,0.976,-1
7,2,fake_bogota0,0.979,-1
7,3,fake_bogota0,0.98,-1
7,4,fake_bogota0,0.978,-1
7,5,fake_bogota0,0.977,-1
7,6,fake_bogota0,0.978,-1
7,7,fake_bogota0,0.979,-1
7,8,fake_bogota0,0.979,-1
7,9,fake_bogota0,0.021,-1
7,10,fake_bogota0,0.92,-1
7,11,fake_bogota0,0.95,-1
7,12,fake_bogota0,0.021,-1
7,13,fake_bogota0,0.979,-1
7,0,fake_bogota1,0.938,-1
7,1,fake_bogota1,0.937,-1
7,2,fake_bogota1,0.938,-1
7,3,fake_bogota1,0.946,-1
7,4,fake_bogota1,0.942,-1
7,5,fake_bogota1,0.939,-1
7,6,fake_bogota1,0.944,-1
7,7,fake_bogota1,0.934,-1
7,8,fake_bogota1,0.939,-1
7,9,fake_bogota1,0.051,-1
7,10,fake_bogota1,0.867,-1
7,11,fake_bogota1,0.9,-1
7,12,fake_bogota1,0.064,-1
7,13,fake_bogota1,0.946,-1
7,0,fake_bogota2,0.935,-1
7,1,fake_bogota2,0.934,-1
7,2,fake_bogota2,0.945,-1
7,3,fake_bogota2,0.938,-1
7,4,fake_bogota2,0.93,-1
7,5,fake_bogota2,0.932,-1
7,6,fake_bogota2,0.93,-1
7,7,fake_bogota2,0.934,-1
7,8,fake_bogota2,0.93,-1
7,9,fake_bogota2,0.068,-1
7,10,fake_bogota2,0.845,-1
7,11,fake_bogota2,0.854,-1
7,12,fake_bogota2,0.058,-1
7,13,fake_bogota2,0.933,-1
7,0,fake_ourense0,0.987,-1
7,1,fake_ourense0,0.984,-1
7,2,fake_ourense0,0.986,-1
7,3,fake_ourense0,0.987,-1
7,4,fake_ourense0,0.983,-1
7,5,fake_ourense0,0.985,-1
7,6,fake_ourense0,0.986,-1
7,7,fake_ourense0,0.985,-1
7,8,fake_ourense0,0.985,-1
7,9,fake_ourense0,0.01,-1
7,10,fake_ourense0,0.93,-1
7,11,fake_ourense0,0.942,-1
7,12,fake_ourense0,0.012,-1
7,13,fake_ourense0,0.985,-1
7,0,fake_ourense1,0.989,-1
7,1,fake_ourense1,0.989,-1
7,2,fake_ourense1,0.987,-1
7,3,fake_ourense1,0.988,-1
7,4,fake_ourense1,0.988,-1
7,5,fake_ourense1,0.989,-1
7,6,fake_ourense1,0.988,-1
7,7,fake_ourense1,0.99,-1
7,8,fake_ourense1,0.989,-1
7,9,fake_ourense1,0.013,-1
7,10,fake_ourense1,0.927,-1
7,11,fake_ourense1,0.945,-1
7,12,fake_ourense1,0.012,-1
7,13,fake_ourense1,0.989,-1
7,0,fake_ourense2,0.989,-1
7,1,fake_ourense2,0.983,-1
7,2,fake_ourense2,0.985,-1
7,3,fake_ourense2,0.985,-1
7,4,fake_ourense2,0.984,-1
7,5,fake_ourense2,0.982,-1
7,6,fake_ourense2,0.987,-1
7,7,fake_ourense2,0.987,-1
7,8,fake_ourense2,0.985,-1
7,9,fake_ourense2,0.011,-1
7,10,fake_ourense2,0.92,-1
7,11,fake_ourense2,0.948,-1
7,12,fake_ourense2,0.014,-1
7,13,fake_ourense2,0.987,-1
7,0,fake_yorktown0,0.963,-1
7,1,fake_yorktown0,0.959,-1
7,2,fake_yorktown0,0.963,-1
7,3,fake_yorktown0,0.96,-1
7,4,fake_yorktown0,0.959,-1
7,5,fake_yorktown0,0.96,-1
7,6,fake_yorktown0,0.966,-1
7,7,fake_yorktown0,0.953,-1
7,8,fake_yorktown0,0.958,-1
7,9,fake_yorktown0,0.042,-1
7,10,fake_yorktown0,0.84,-1
7,11,fake_yorktown0,0.884,-1
7,12,fake_yorktown0,0.046,-1
7,13,fake_yorktown0,0.955,-1
7,0,fake_yorktown1,0.967,-1
7,1,fake_yorktown1,0.968,-1
7,2,fake_yorktown1,0.969,-1
7,3,fake_yorktown1,0.968,-1
7,4,fake_yorktown1,0.969,-1
7,5,fake_yorktown1,0.969,-1
7,6,fake_yorktown1,0.97,-1
7,7,fake_yorktown1,0.97,-1
7,8,fake_yorktown1,0.972,-1
7,9,fake_yorktown1,0.033,-1
7,10,fake_yorktown1,0.895,-1
7,11,fake_yorktown1,0.941,-1
7,12,fake_yorktown1,0.035,-1
7,13,fake_yorktown1,0.972,-1
7,0,fake_yorktown2,0.931,-1
7,1,fake_yorktown2,0.907,-1
7,2,fake_yorktown2,0.921,-1
7,3,fake_yorktown2,0.927,-1
7,4,fake_yorktown2,0.92,-1
7,5,fake_yorktown2,0.922,-1
7,6,fake_yorktown2,0.933,-1
7,7,fake_yorktown2,0.916,-1
7,8,fake_yorktown2,0.92,-1
7,9,fake_yorktown2,0.069,-1
7,10,fake_yorktown2,0.759,-1
7,11,fake_yorktown2,0.801,-1
7,12,fake_yorktown2,0.09,-1
7,13,fake_yorktown2,0.923,-1
7,0,fake_yorktown3,0.944,-1
7,1,fake_yorktown3,0.93,-1
7,2,fake_yorktown3,0.936,-1
7,3,fake_yorktown3,0.935,-1
7,4,fake_yorktown3,0.925,-1
7,5,fake_yorktown3,0.918,-1
7,6,fake_yorktown3,0.947,-1
7,7,fake_yorktown3,0.93,-1
7,8,fake_yorktown3,0.935,-1
7,9,fake_yorktown3,0.051,-1
7,10,fake_yorktown3,0.765,-1
7,11,fake_yorktown3,0.823,-1
7,12,fake_yorktown3,0.071,-1
7,13,fake_yorktown3,0.934,-1
7,0,fake_yorktown4,0.973,-1
7,1,fake_yorktown4,0.978,-1
7,2,fake_yorktown4,0.976,-1
7,3,fake_yorktown4,0.977,-1
7,4,fake_yorktown4,0.975,-1
7,5,fake_yorktown4,0.974,-1
7,6,fake_yorktown4,0.978,-1
7,7,fake_yorktown4,0.975,-1
7,8,fake_yorktown4,0.971,-1
7,9,fake_yorktown4,0.021,-1
7,10,fake_yorktown4,0.896,-1
7,11,fake_yorktown4,0.952,-1
7,12,fake_yorktown4,0.03,-1
7,13,fake_yorktown4,0.978,-1
7,0,fake_yorktown5,0.803,-1
7,1,fake_yorktown5,0.649,-1
7,2,fake_yorktown5,0.722,-1
7,3,fake_yorktown5,0.724,-1
7,4,fake_yorktown5,0.654,-1
7,5,fake_yorktown5,0.646,-1
7,6,fake_yorktown5,0.807,-1
7,7,fake_yorktown5,0.635,-1
7,8,fake_yorktown5,0.714,-1
7,9,fake_yorktown5,0.199,-1
7,10,fake_yorktown5,0.524,-1
7,11,fake_yorktown5,0.797,-1
7,12,fake_yorktown5,0.363,-1
7,13,fake_yorktown5,0.716,-1
7,0,fake_essex0,0.971,-1
7,1,fake_essex0,0.965,-1
7,2,fake_essex0,0.968,-1
7,3,fake_essex0,0.96,-1
7,4,fake_essex0,0.962,-1
7,5,fake_essex0,0.969,-1
7,6,fake_essex0,0.967,-1
7,7,fake_essex0,0.969,-1
7,8,fake_essex0,0.961,-1
7,9,fake_essex0,0.032,-1
7,10,fake_essex0,0.887,-1
7,11,fake_essex0,0.953,-1
7,12,fake_essex0,0.032,-1
7,13,fake_essex0,0.969,-1
7,0,fake_essex1,0.98,-1
7,1,fake_essex1,0.973,-1
7,2,fake_essex1,0.979,-1
7,3,fake_essex1,0.98,-1
7,4,fake_essex1,0.982,-1
7,5,fake_essex1,0.977,-1
7,6,fake_essex1,0.978,-1
7,7,fake_essex1,0.974,-1
7,8,fake_essex1,0.979,-1
7,9,fake_essex1,0.02,-1
7,10,fake_essex1,0.884,-1
7,11,fake_essex1,0.959,-1
7,12,fake_essex1,0.027,-1
7,13,fake_essex1,0.979,-1
7,0,fake_essex2,0.967,-1
7,1,fake_essex2,0.971,-1
7,2,fake_essex2,0.969,-1
7,3,fake_essex2,0.968,-1
7,4,fake_essex2,0.967,-1
7,5,fake_essex2,0.965,-1
7,6,fake_essex2,0.966,-1
7,7,fake_essex2,0.964,-1
7,8,fake_essex2,0.965,-1
7,9,fake_essex2,0.033,-1
7,10,fake_essex2,0.885,-1
7,11,fake_essex2,0.927,-1
7,12,fake_essex2,0.042,-1
7,13,fake_essex2,0.964,-1
7,0,fake_vigo0,0.985,-1
7,1,fake_vigo0,0.981,-1
7,2,fake_vigo0,0.984,-1
7,3,fake_vigo0,0.985,-1
7,4,fake_vigo0,0.981,-1
7,5,fake_vigo0,0.98,-1
7,6,fake_vigo0,0.985,-1
7,7,fake_vigo0,0.982,-1
7,8,fake_vigo0,0.984,-1
7,9,fake_vigo0,0.014,-1
7,10,fake_vigo0,0.921,-1
7,11,fake_vigo0,0.967,-1
7,12,fake_vigo0,0.016,-1
7,13,fake_vigo0,0.983,-1
7,0,fake_vigo1,0.99,-1
7,1,fake_vigo1,0.986,-1
7,2,fake_vigo1,0.986,-1
7,3,fake_vigo1,0.989,-1
7,4,fake_vigo1,0.986,-1
7,5,fake_vigo1,0.989,-1
7,6,fake_vigo1,0.99,-1
7,7,fake_vigo1,0.988,-1
7,8,fake_vigo1,0.984,-1
7,9,fake_vigo1,0.011,-1
7,10,fake_vigo1,0.924,-1
7,11,fake_vigo1,0.972,-1
7,12,fake_vigo1,0.016,-1
7,13,fake_vigo1,0.986,-1
7,0,fake_vigo2,0.986,-1
7,1,fake_vigo2,0.989,-1
7,2,fake_vigo2,0.986,-1
7,3,fake_vigo2,0.988,-1
7,4,fake_vigo2,0.989,-1
7,5,fake_vigo2,0.983,-1
7,6,fake_vigo2,0.991,-1
7,7,fake_vigo2,0.987,-1
7,8,fake_vigo2,0.987,-1
7,9,fake_vigo2,0.011,-1
7,10,fake_vigo2,0.941,-1
7,11,fake_vigo2,0.958,-1
7,12,fake_vigo2,0.012,-1
7,13,fake_vigo2,0.988,-1
7,0,fake_burlington0,0.963,-1
7,1,fake_burlington0,0.961,-1
7,2,fake_burlington0,0.959,-1
7,3,fake_burlington0,0.962,-1
7,4,fake_burlington0,0.96,-1
7,5,fake_burlington0,0.962,-1
7,6,fake_burlington0,0.965,-1
7,7,fake_burlington0,0.964,-1
7,8,fake_burlington0,0.962,-1
7,9,fake_burlington0,0.032,-1
7,10,fake_burlington0,0.872,-1
7,11,fake_burlington0,0.895,-1
7,12,fake_burlington0,0.04,-1
7,13,fake_burlington0,0.965,-1
7,0,fake_burlington1,0.975,-1
7,1,fake_burlington1,0.972,-1
7,2,fake_burlington1,0.973,-1
7,3,fake_burlington1,0.973,-1
7,4,fake_burlington1,0.972,-1
7,5,fake_burlington1,0.97,-1
7,6,fake_burlington1,0.973,-1
7,7,fake_burlington1,0.972,-1
7,8,fake_burlington1,0.972,-1
7,9,fake_burlington1,0.028,-1
7,10,fake_burlington1,0.889,-1
7,11,fake_burlington1,0.916,-1
7,12,fake_burlington1,0.025,-1
7,13,fake_burlington1,0.971,-1
7,0,fake_burlington2,0.977,-1
7,1,fake_burlington2,0.969,-1
7,2,fake_burlington2,0.974,-1
7,3,fake_burlington2,0.977,-1
7,4,fake_burlington2,0.972,-1
7,5,fake_burlington2,0.971,-1
7,6,fake_burlington2,0.976,-1
7,7,fake_burlington2,0.972,-1
7,8,fake_burlington2,0.973,-1
7,9,fake_burlington2,0.019,-1
7,10,fake_burlington2,0.907,-1
7,11,fake_burlington2,0.935,-1
7,12,fake_burlington2,0.022,-1
7,13,fake_burlington2,0.977,-1
7,0,fake_quito0,0.936,-1
7,1,fake_quito0,0.926,-1
7,2,fake_quito0,0.928,-1
7,3,fake_quito0,0.933,-1
7,4,fake_quito0,0.936,-1
7,5,fake_quito0,0.937,-1
7,6,fake_quito0,0.933,-1
7,7,fake_quito0,0.929,-1
7,8,fake_quito0,0.934,-1
7,9,fake_quito0,0.072,-1
7,10,fake_quito0,0.873,-1
7,11,fake_quito0,0.918,-1
7,12,fake_quito0,0.069,-1
7,13,fake_quito0,0.934,-1
7,0,fake_quito1,0.967,-1
7,1,fake_quito1,0.958,-1
7,2,fake_quito1,0.962,-1
7,3,fake_quito1,0.965,-1
7,4,fake_quito1,0.96,-1
7,5,fake_quito1,0.96,-1
7,6,fake_quito1,0.963,-1
7,7,fake_quito1,0.961,-1
7,8,fake_quito1,0.962,-1
7,9,fake_quito1,0.036,-1
7,10,fake_quito1,0.895,-1
7,11,fake_quito1,0.955,-1
7,12,fake_quito1,0.035,-1
7,13,fake_quito1,0.963,-1
7,0,fake_quito2,0.94,-1
7,1,fake_quito2,0.929,-1
7,2,fake_quito2,0.938,-1
7,3,fake_quito2,0.937,-1
7,4,fake_quito2,0.925,-1
7,5,fake_quito2,0.93,-1
7,6,fake_quito2,0.945,-1
7,7,fake_quito2,0.933,-1
7,8,fake_quito2,0.935,-1
7,9,fake_quito2,0.065,-1
7,10,fake_quito2,0.815,-1
7,11,fake_quito2,0.921,-1
7,12,fake_quito2,0.074,-1
7,13,fake_quito2,0.933,-1
7,0,fake_london0,0.98,-1
7,1,fake_london0,0.964,-1
7,2,fake_london0,0.975,-1
7,3,fake_london0,0.973,-1
7,4,fake_london0,0.969,-1
7,5,fake_london0,0.972,-1
7,6,fake_london0,0.984,-1
7,7,fake_london0,0.966,-1
7,8,fake_london0,0.972,-1
7,9,fake_london0,0.018,-1
7,10,fake_london0,0.847,-1
7,11,fake_london0,0.948,-1
7,12,fake_london0,0.029,-1
7,13,fake_london0,0.978,-1
7,0,fake_london1,0.99,-1
7,1,fake_london1,0.976,-1
7,2,fake_london1,0.979,-1
7,3,fake_london1,0.98,-1
7,4,fake_london1,0.973,-1
7,5,fake_london1,0.974,-1
7,6,fake_london1,0.988,-1
7,7,fake_london1,0.974,-1
7,8,fake_london1,0.981,-1
7,9,fake_london1,0.015,-1
7,10,fake_london1,0.856,-1
7,11,fake_london1,0.953,-1
7,12,fake_london1,0.027,-1
7,13,fake_london1,0.978,-1
7,0,fake_london2,0.977,-1
7,1,fake_london2,0.972,-1
7,2,fake_london2,0.976,-1
7,3,fake_london2,0.977,-1
7,4,fake_london2,0.976,-1
7,5,fake_london2,0.976,-1
7,6,fake_london2,0.976,-1
7,7,fake_london2,0.974,-1
7,8,fake_london2,0.977,-1
7,9,fake_london2,0.028,-1
7,10,fake_london2,0.921,-1
7,11,fake_london2,0.972,-1
7,12,fake_london2,0.025,-1
7,13,fake_london2,0.976,-1
7,0,fake_jakarta0,0.985,-1
7,1,fake_jakarta0,0.98,-1
7,2,fake_jakarta0,0.986,-1
7,3,fake_jakarta0,0.985,-1
7,4,fake_jakarta0,0.982,-1
7,5,fake_jakarta0,0.985,-1
7,6,fake_jakarta0,0.984,-1
7,7,fake_jakarta0,0.983,-1
7,8,fake_jakarta0,0.983,-1
7,9,fake_jakarta0,0.015,-1
7,10,fake_jakarta0,0.921,-1
7,11,fake_jakarta0,0.963,-1
7,12,fake_jakarta0,0.019,-1
7,13,fake_jakarta0,0.983,-1
7,0,fake_jakarta1,0.987,-1
7,1,fake_jakarta1,0.982,-1
7,2,fake_jakarta1,0.981,-1
7,3,fake_jakarta1,0.986,-1
7,4,fake_jakarta1,0.986,-1
7,5,fake_jakarta1,0.983,-1
7,6,fake_jakarta1,0.988,-1
7,7,fake_jakarta1,0.985,-1
7,8,fake_jakarta1,0.987,-1
7,9,fake_jakarta1,0.013,-1
7,10,fake_jakarta1,0.927,-1
7,11,fake_jakarta1,0.968,-1
7,12,fake_jakarta1,0.016,-1
7,13,fake_jakarta1,0.984,-1
7,0,fake_jakarta2,0.973,-1
7,1,fake_jakarta2,0.978,-1
7,2,fake_jakarta2,0.977,-1
7,3,fake_jakarta2,0.976,-1
7,4,fake_jakarta2,0.979,-1
7,5,fake_jakarta2,0.974,-1
7,6,fake_jakarta2,0.974,-1
7,7,fake_jakarta2,0.976,-1
7,8,fake_jakarta2,0.976,-1
7,9,fake_jakarta2,0.022,-1
7,10,fake_jakarta2,0.927,-1
7,11,fake_jakarta2,0.947,-1
7,12,fake_jakarta2,0.024,-1
7,13,fake_jakarta2,0.974,-1
7,0,fake_jakarta3,0.98,-1
7,1,fake_jakarta3,0.975,-1
7,2,fake_jakarta3,0.977,-1
7,3,fake_jakarta3,0.977,-1
7,4,fake_jakarta3,0.968,-1
7,5,fake_jakarta3,0.969,-1
7,6,fake_jakarta3,0.974,-1
7,7,fake_jakarta3,0.97,-1
7,8,fake_jakarta3,0.968,-1
7,9,fake_jakarta3,0.025,-1
7,10,fake_jakarta3,0.896,-1
7,11,fake_jakarta3,0.941,-1
7,12,fake_jakarta3,0.029,-1
7,13,fake_jakarta3,0.973,-1
7,0,fake_jakarta4,0.985,-1
7,1,fake_jakarta4,0.982,-1
7,2,fake_jakarta4,0.984,-1
7,3,fake_jakarta4,0.983,-1
7,4,fake_jakarta4,0.978,-1
7,5,fake_jakarta4,0.981,-1
7,6,fake_jakarta4,0.984,-1
7,7,fake_jakarta4,0.981,-1
7,8,fake_jakarta4,0.986,-1
7,9,fake_jakarta4,0.015,-1
7,10,fake_jakarta4,0.904,-1
7,11,fake_jakarta4,0.95,-1
7,12,fake_jakarta4,0.018,-1
7,13,fake_jakarta4,0.986,-1
7,0,fake_oslo0,0.986,-1
7,1,fake_oslo0,0.99,-1
7,2,fake_oslo0,0.986,-1
7,3,fake_oslo0,0.988,-1
7,4,fake_oslo0,0.985,-1
7,5,fake_oslo0,0.988,-1
7,6,fake_oslo0,0.991,-1
7,7,fake_oslo0,0.987,-1
7,8,fake_oslo0,0.987,-1
7,9,fake_oslo0,0.015,-1
7,10,fake_oslo0,0.962,-1
7,11,fake_oslo0,0.96,-1
7,12,fake_oslo0,0.014,-1
7,13,fake_oslo0,0.99,-1
7,0,fake_oslo1,0.99,-1
7,1,fake_oslo1,0.99,-1
7,2,fake_oslo1,0.989,-1
7,3,fake_oslo1,0.991,-1
7,4,fake_oslo1,0.992,-1
7,5,fake_oslo1,0.99,-1
7,6,fake_oslo1,0.99,-1
7,7,fake_oslo1,0.989,-1
7,8,fake_oslo1,0.989,-1
7,9,fake_oslo1,0.012,-1
7,10,fake_oslo1,0.958,-1
7,11,fake_oslo1,0.958,-1
7,12,fake_oslo1,0.012,-1
7,13,fake_oslo1,0.988,-1
7,0,fake_oslo2,0.992,-1
7,1,fake_oslo2,0.99,-1
7,2,fake_oslo2,0.987,-1
7,3,fake_oslo2,0.988,-1
7,4,fake_oslo2,0.988,-1
7,5,fake_oslo2,0.988,-1
7,6,fake_oslo2,0.988,-1
7,7,fake_oslo2,0.986,-1
7,8,fake_oslo2,0.99,-1
7,9,fake_oslo2,0.009,-1
7,10,fake_oslo2,0.958,-1
7,11,fake_oslo2,0.956,-1
7,12,fake_oslo2,0.011,-1
7,13,fake_oslo2,0.989,-1
7,0,fake_oslo3,0.988,-1
7,1,fake_oslo3,0.989,-1
7,2,fake_oslo3,0.988,-1
7,3,fake_oslo3,0.986,-1
7,4,fake_oslo3,0.987,-1
7,5,fake_oslo3,0.987,-1
7,6,fake_oslo3,0.988,-1
7,7,fake_oslo3,0.989,-1
7,8,fake_oslo3,0.988,-1
7,9,fake_oslo3,0.013,-1
7,10,fake_oslo3,0.969,-1
7,11,fake_oslo3,0.969,-1
7,12,fake_oslo3,0.011,-1
7,13,fake_oslo3,0.987,-1
7,0,fake_oslo4,0.99,-1
7,1,fake_oslo4,0.989,-1
7,2,fake_oslo4,0.993,-1
7,3,fake_oslo4,0.99,-1
7,4,fake_oslo4,0.992,-1
7,5,fake_oslo4,0.993,-1
7,6,fake_oslo4,0.989,-1
7,7,fake_oslo4,0.991,-1
7,8,fake_oslo4,0.986,-1
7,9,fake_oslo4,0.01,-1
7,10,fake_oslo4,0.974,-1
7,11,fake_oslo4,0.969,-1
7,12,fake_oslo4,0.011,-1
7,13,fake_oslo4,0.991,-1
7,0,fake_perth0,0.989,-1
7,1,fake_perth0,0.986,-1
7,2,fake_perth0,0.99,-1
7,3,fake_perth0,0.989,-1
7,4,fake_perth0,0.987,-1
7,5,fake_perth0,0.987,-1
7,6,fake_perth0,0.989,-1
7,7,fake_perth0,0.992,-1
7,8,fake_perth0,0.99,-1
7,9,fake_perth0,0.013,-1
7,10,fake_perth0,0.952,-1
7,11,fake_perth0,0.95,-1
7,12,fake_perth0,0.009,-1
7,13,fake_perth0,0.987,-1
7,0,fake_perth1,0.99,-1
7,1,fake_perth1,0.989,-1
7,2,fake_perth1,0.988,-1
7,3,fake_perth1,0.99,-1
7,4,fake_perth1,0.991,-1
7,5,fake_perth1,0.99,-1
7,6,fake_perth1,0.992,-1
7,7,fake_perth1,0.987,-1
7,8,fake_perth1,0.99,-1
7,9,fake_perth1,0.01,-1
7,10,fake_perth1,0.962,-1
7,11,fake_perth1,0.957,-1
7,12,fake_perth1,0.011,-1
7,13,fake_perth1,0.989,-1
7,0,fake_perth2,0.984,-1
7,1,fake_perth2,0.986,-1
7,2,fake_perth2,0.987,-1
7,3,fake_perth2,0.987,-1
7,4,fake_perth2,0.987,-1
7,5,fake_perth2,0.985,-1
7,6,fake_perth2,0.989,-1
7,7,fake_perth2,0.989,-1
7,8,fake_perth2,0.986,-1
7,9,fake_perth2,0.018,-1
7,10,fake_perth2,0.964,-1
7,11,fake_perth2,0.967,-1
7,12,fake_perth2,0.014,-1
7,13,fake_perth2,0.989,-1
7,0,fake_perth3,0.98,-1
7,1,fake_perth3,0.98,-1
7,2,fake_perth3,0.977,-1
7,3,fake_perth3,0.979,-1
7,4,fake_perth3,0.978,-1
7,5,fake_perth3,0.98,-1
7,6,fake_perth3,0.983,-1
7,7,fake_perth3,0.98,-1
7,8,fake_perth3,0.979,-1
7,9,fake_perth3,0.022,-1
7,10,fake_perth3,0.94,-1
7,11,fake_perth3,0.936,-1
7,12,fake_perth3,0.023,-1
7,13,fake_perth3,0.979,-1
7,0,fake_perth4,0.986,-1
7,1,fake_perth4,0.987,-1
7,2,fake_perth4,0.988,-1
7,3,fake_perth4,0.982,-1
7,4,fake_perth4,0.987,-1
7,5,fake_perth4,0.986,-1
7,6,fake_perth4,0.986,-1
7,7,fake_perth4,0.982,-1
7,8,fake_perth4,0.987,-1
7,9,fake_perth4,0.018,-1
7,10,fake_perth4,0.952,-1
7,11,fake_perth4,0.946,-1
7,12,fake_perth4,0.016,-1
7,13,fake_perth4,0.982,-1
7,0,fake_lagos0,0.99,-1
7,1,fake_lagos0,0.99,-1
7,2,fake_lagos0,0.989,-1
7,3,fake_lagos0,0.991,-1
7,4,fake_lagos0,0.991,-1
7,5,fake_lagos0,0.991,-1
7,6,fake_lagos0,0.993,-1
7,7,fake_lagos0,0.991,-1
7,8,fake_lagos0,0.991,-1
7,9,fake_lagos0,0.01,-1
7,10,fake_lagos0,0.969,-1
7,11,fake_lagos0,0.979,-1
7,12,fake_lagos0,0.01,-1
7,13,fake_lagos0,0.991,-1
7,0,fake_lagos1,0.991,-1
7,1,fake_lagos1,0.994,-1
7,2,fake_lagos1,0.991,-1
7,3,fake_lagos1,0.993,-1
7,4,fake_lagos1,0.992,-1
7,5,fake_lagos1,0.99,-1
7,6,fake_lagos1,0.989,-1
7,7,fake_lagos1,0.993,-1
7,8,fake_lagos1,0.993,-1
7,9,fake_lagos1,0.008,-1
7,10,fake_lagos1,0.973,-1
7,11,fake_lagos1,0.978,-1
7,12,fake_lagos1,0.008,-1
7,13,fake_lagos1,0.995,-1
7,0,fake_lagos2,0.993,-1
7,1,fake_lagos2,0.992,-1
7,2,fake_lagos2,0.993,-1
7,3,fake_lagos2,0.993,-1
7,4,fake_lagos2,0.992,-1
7,5,fake_lagos2,0.993,-1
7,6,fake_lagos2,0.99,-1
7,7,fake_lagos2,0.992,-1
7,8,fake_lagos2,0.991,-1
7,9,fake_lagos2,0.009,-1
7,10,fake_lagos2,0.984,-1
7,11,fake_lagos2,0.986,-1
7,12,fake_lagos2,0.009,-1
7,13,fake_lagos2,0.993,-1
7,0,fake_lagos3,0.987,-1
7,1,fake_lagos3,0.986,-1
7,2,fake_lagos3,0.985,-1
7,3,fake_lagos3,0.984,-1
7,4,fake_lagos3,0.986,-1
7,5,fake_lagos3,0.983,-1
7,6,fake_lagos3,0.986,-1
7,7,fake_lagos3,0.985,-1
7,8,fake_lagos3,0.985,-1
7,9,fake_lagos3,0.015,-1
7,10,fake_lagos3,0.96,-1
7,11,fake_lagos3,0.977,-1
7,12,fake_lagos3,0.013,-1
7,13,fake_lagos3,0.985,-1
7,0,fake_lagos4,0.995,-1
7,1,fake_lagos4,0.99,-1
7,2,fake_lagos4,0.992,-1
7,3,fake_lagos4,0.994,-1
7,4,fake_lagos4,0.992,-1
7,5,fake_lagos4,0.99,-1
7,6,fake_lagos4,0.992,-1
7,7,fake_lagos4,0.99,-1
7,8,fake_lagos4,0.992,-1
7,9,fake_lagos4,0.013,-1
7,10,fake_lagos4,0.966,-1
7,11,fake_lagos4,0.977,-1
7,12,fake_lagos4,0.008,-1
7,13,fake_lagos4,0.993,-1
7,0,fake_nairobi0,0.987,-1
7,1,fake_nairobi0,0.986,-1
7,2,fake_nairobi0,0.99,-1
7,3,fake_nairobi0,0.987,-1
7,4,fake_nairobi0,0.984,-1
7,5,fake_nairobi0,0.985,-1
7,6,fake_nairobi0,0.99,-1
7,7,fake_nairobi0,0.985,-1
7,8,fake_nairobi0,0.986,-1
7,9,fake_nairobi0,0.012,-1
7,10,fake_nairobi0,0.912,-1
7,11,fake_nairobi0,0.968,-1
7,12,fake_nairobi0,0.016,-1
7,13,fake_nairobi0,0.988,-1
7,0,fake_nairobi1,0.99,-1
7,1,fake_nairobi1,0.987,-1
7,2,fake_nairobi1,0.988,-1
7,3,fake_nairobi1,0.987,-1
7,4,fake_nairobi1,0.982,-1
7,5,fake_nairobi1,0.985,-1
7,6,fake_nairobi1,0.99,-1
7,7,fake_nairobi1,0.986,-1
7,8,fake_nairobi1,0.99,-1
7,9,fake_nairobi1,0.009,-1
7,10,fake_nairobi1,0.914,-1
7,11,fake_nairobi1,0.967,-1
7,12,fake_nairobi1,0.014,-1
7,13,fake_nairobi1,0.991,-1
7,0,fake_nairobi2,0.985,-1
7,1,fake_nairobi2,0.984,-1
7,2,fake_nairobi2,0.981,-1
7,3,fake_nairobi2,0.985,-1
7,4,fake_nairobi2,0.986,-1
7,5,fake_nairobi2,0.982,-1
7,6,fake_nairobi2,0.989,-1
7,7,fake_nairobi2,0.98,-1
7,8,fake_nairobi2,0.989,-1
7,9,fake_nairobi2,0.015,-1
7,10,fake_nairobi2,0.903,-1
7,11,fake_nairobi2,0.957,-1
7,12,fake_nairobi2,0.02,-1
7,13,fake_nairobi2,0.987,-1
7,0,fake_nairobi3,0.985,-1
7,1,fake_nairobi3,0.984,-1
7,2,fake_nairobi3,0.989,-1
7,3,fake_nairobi3,0.986,-1
7,4,fake_nairobi3,0.986,-1
7,5,fake_nairobi3,0.982,-1
7,6,fake_nairobi3,0.989,-1
7,7,fake_nairobi3,0.982,-1
7,8,fake_nairobi3,0.985,-1
7,9,fake_nairobi3,0.015,-1
7,10,fake_nairobi3,0.917,-1
7,11,fake_nairobi3,0.948,-1
7,12,fake_nairobi3,0.015,-1
7,13,fake_nairobi3,0.986,-1
7,0,fake_nairobi4,0.988,-1
7,1,fake_nairobi4,0.988,-1
7,2,fake_nairobi4,0.988,-1
7,3,fake_nairobi4,0.987,-1
7,4,fake_nairobi4,0.985,-1
7,5,fake_nairobi4,0.985,-1
7,6,fake_nairobi4,0.991,-1
7,7,fake_nairobi4,0.988,-1
7,8,fake_nairobi4,0.989,-1
